Precinct,Registered_Voters_x,Absentee_TaylorRehmet,Early_TaylorRehmet,Election_TaylorRehmet,TotalVotes_TaylorRehmet,Absentee_LeighWambsganss,Early_LeighWambsganss,Election_LeighWambsganss,TotalVotes_LeighWambsganss,TotalVotesAll_x,VTD,CountyFIPS,County,CNTY,CNTYVTD,VTDKEY,total,anglo,nanglo,asian,black,hisp,bh,vap,anglovap,nanglovap,asianvap,blackvap,hispvap,bhvap,Winner,Rehmet_Pct,Wambsganss_Pct,Registered_Voters_y,Absentee_KellyHancock,Early_KellyHancock,Election_KellyHancock,TotalVotes_KellyHancock,Absentee_GwennBurud,Early_GwennBurud,Election_GwennBurud,TotalVotes_GwennBurud,TotalVotesAll_y,Hancock_Pct,Burud_Pct,Margin_2026,Margin_2022,Margin_Shift,Dem_Vote_Change
4595,102,0,0,0,0,0,1,2,3,3,4595,439,TARRANT,439,2204595,8632,220,72,148,1,3,142,145,154,54,100,0,3,95,98,Leigh Wambsganss,0.0,100.0,98,0,8,9,17,0,2,8,10,27,62.96296296296296,37.03703703703704,-100.0,-25.925925925925924,-74.07407407407408,-37.03703703703704
4596,159,0,9,9,18,0,1,0,1,19,4596,439,TARRANT,439,2204596,8633,295,32,263,77,3,177,180,211,28,183,65,1,114,115,Taylor Rehmet,94.73684210526315,5.263157894736842,153,0,10,3,13,1,11,22,34,47,27.659574468085108,72.3404255319149,89.47368421052632,44.68085106382979,44.79283314669652,22.396416573348247
4599,3099,5,106,176,287,6,67,113,186,473,4599,439,TARRANT,439,2204599,8634,4744,2573,2171,505,637,992,1574,3313,1864,1449,334,406,654,1039,Taylor Rehmet,60.676532769556026,39.323467230443974,2993,19,534,264,817,13,390,170,573,1390,58.77697841726619,41.223021582733814,21.353065539112052,-17.55395683453238,38.90702237364443,19.45351118682221
4602,0,0,0,0,0,0,0,0,0,0,4602,439,TARRANT,439,2204602,8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4604,1,0,0,0,0,0,0,0,0,0,4604,439,TARRANT,439,2204604,8636,22,4,18,2,6,7,13,15,0,15,2,3,7,10,Tie,0,0,2,0,0,1,1,0,0,0,0,1,100.0,0.0,0,-100.0,100.0,0.0
4615,0,0,0,0,0,0,0,0,0,0,4615,439,TARRANT,439,2204615,8637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4620,81,0,2,0,2,0,0,0,0,2,4620,439,TARRANT,439,2204620,8638,545,111,434,10,44,370,412,364,85,279,9,32,233,263,Taylor Rehmet,100.0,0.0,98,0,4,1,5,0,4,6,10,15,33.33333333333333,66.66666666666666,100.0,33.33333333333333,66.66666666666667,33.33333333333334
4629,0,0,0,0,0,0,0,0,0,0,4629,439,TARRANT,439,2204629,8639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4632,0,0,0,0,0,0,0,0,0,0,4632,439,TARRANT,439,2204632,8641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4634,1266,3,50,75,128,2,17,19,38,166,4634,439,TARRANT,439,2204634,8642,1848,1294,554,193,120,213,331,1801,1269,532,188,110,207,317,Taylor Rehmet,77.10843373493977,22.89156626506024,1263,4,119,109,232,11,225,85,321,553,41.952983725135624,58.04701627486437,54.216867469879524,16.094032549728745,38.12283492015078,19.061417460075397
4638,1459,2,63,104,169,1,26,67,94,263,4638,439,TARRANT,439,2204638,8643,876,431,445,83,125,211,323,633,319,314,57,93,138,223,Taylor Rehmet,64.25855513307985,35.741444866920155,4029,17,587,376,980,17,531,270,818,1798,54.50500556173527,45.49499443826474,28.517110266159698,-9.010011123470527,37.527121389630224,18.763560694815112
4640,927,0,28,36,64,0,2,7,9,73,4640,439,TARRANT,439,2204640,8644,1082,518,564,44,97,411,497,962,502,460,43,82,323,396,Taylor Rehmet,87.67123287671232,12.32876712328767,774,1,56,61,118,3,119,69,191,309,38.18770226537217,61.81229773462783,75.34246575342465,23.624595469255667,51.71787028416898,25.85893514208449
4649,3587,5,152,110,267,4,166,117,287,554,4649,439,TARRANT,439,2204649,8645,5479,3077,2402,279,353,1677,1998,4032,2406,1626,200,240,1091,1317,Leigh Wambsganss,48.194945848375454,51.80505415162455,3532,33,772,203,1008,17,368,116,501,1509,66.79920477137176,33.20079522862823,-3.610108303249099,-33.59840954274353,29.988301239494433,14.994150619747224
4650,4577,6,168,208,382,5,102,140,247,629,4650,439,TARRANT,439,2204650,8646,5584,2561,3023,428,1041,1478,2472,3782,1879,1903,267,638,891,1511,Taylor Rehmet,60.73131955484896,39.268680445151034,3811,23,632,270,925,10,523,215,748,1673,55.2898983861327,44.7101016138673,21.462639109697925,-10.579796772265396,32.04243588196332,16.021217940981657
4666,0,0,0,0,0,0,0,0,0,0,4666,439,TARRANT,439,2204666,8647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4682,439,1,11,16,28,2,5,1,8,36,4682,439,TARRANT,439,2204682,8648,1009,148,861,43,22,798,819,720,141,579,40,7,532,539,Taylor Rehmet,77.77777777777779,22.22222222222222,429,3,33,20,56,7,38,33,78,134,41.7910447761194,58.2089552238806,55.555555555555564,16.4179104477612,39.13764510779436,19.568822553897185
4683,0,0,0,0,0,0,0,0,0,0,4683,439,TARRANT,439,2204683,8649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4685,6,0,0,2,2,0,0,0,0,2,4685,439,TARRANT,439,2204685,8650,18,1,17,1,5,13,17,8,1,7,0,2,5,7,Taylor Rehmet,100.0,0.0,5,0,0,0,0,0,0,0,0,0,,,100.0,,,
4686,0,0,0,0,0,0,0,0,0,0,4686,439,TARRANT,439,2204686,8651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4687,260,0,8,9,17,1,0,0,1,18,4687,439,TARRANT,439,2204687,8652,717,147,570,3,11,557,563,514,114,400,2,3,392,394,Taylor Rehmet,94.44444444444444,5.555555555555555,255,2,3,17,22,1,23,19,43,65,33.84615384615385,66.15384615384615,88.88888888888889,32.3076923076923,56.581196581196586,28.290598290598297
4689,173,0,7,5,12,1,3,4,8,20,4689,439,TARRANT,439,2204689,8653,328,103,225,5,5,216,220,247,96,151,5,5,142,146,Taylor Rehmet,60.0,40.0,171,5,15,20,40,2,19,11,32,72,55.55555555555556,44.44444444444444,20.0,-11.111111111111114,31.111111111111114,15.555555555555557
4694,4656,3,98,178,279,3,66,72,141,420,4694,439,TARRANT,439,2204694,8654,3817,1829,1988,287,745,954,1660,2564,1306,1258,190,436,618,1033,Taylor Rehmet,66.42857142857143,33.57142857142857,2816,3,437,232,672,4,356,154,514,1186,56.66104553119731,43.3389544688027,32.85714285714286,-13.322091062394612,46.179233919537474,23.089616959768733
4702,1793,2,69,102,173,5,32,58,95,268,4702,439,TARRANT,439,2204702,8655,2724,1449,1275,177,341,725,1043,1836,1002,834,112,206,482,677,Taylor Rehmet,64.55223880597015,35.44776119402985,1804,16,278,165,459,14,213,107,334,793,57.88146279949559,42.11853720050441,29.104477611940297,-15.762925598991174,44.86740321093147,22.433701605465735
4703,3229,2,85,138,225,0,34,38,72,297,4703,439,TARRANT,439,2204703,8656,5706,2215,3491,378,936,2125,2975,3852,1590,2262,273,561,1365,1891,Taylor Rehmet,75.75757575757575,24.242424242424242,3194,9,313,206,528,17,363,174,554,1082,48.79852125693161,51.20147874306839,51.51515151515151,2.402957486136785,49.112194029014724,24.55609701450736
4705,3166,5,82,120,207,0,36,55,91,298,4705,439,TARRANT,439,2204705,8657,5354,2134,3220,783,1063,1404,2375,3748,1576,2172,545,700,929,1578,Taylor Rehmet,69.46308724832215,30.536912751677853,2867,4,352,236,592,11,309,169,489,1081,54.764107308048104,45.235892691951896,38.9261744966443,-9.528214616096207,48.45438911274051,24.227194556370257
4707,1923,1,47,86,134,1,14,20,35,169,4707,439,TARRANT,439,2204707,8658,3662,1369,2293,223,561,1482,1999,2402,991,1411,145,326,904,1209,Taylor Rehmet,79.28994082840237,20.710059171597635,1855,10,159,75,244,5,203,113,321,565,43.1858407079646,56.81415929203539,58.57988165680473,13.62831858407079,44.95156307273394,22.475781536366974
4711,2521,2,94,95,191,3,85,58,146,337,4711,439,TARRANT,439,2204711,8659,4222,1497,2725,1011,556,1091,1619,3049,1183,1866,738,355,717,1060,Taylor Rehmet,56.676557863501486,43.32344213649852,2464,7,418,150,575,7,278,124,409,984,58.4349593495935,41.5650406504065,13.353115727002965,-16.869918699186996,30.22303442618996,15.111517213094984
4713,4516,7,118,175,300,5,67,108,180,480,4713,439,TARRANT,439,2204713,8660,5489,2590,2899,195,973,1659,2574,3892,1999,1893,144,615,1059,1645,Taylor Rehmet,62.5,37.5,3570,15,544,327,886,24,463,214,701,1587,55.82860743541273,44.17139256458727,25.0,-11.657214870825456,36.657214870825456,18.328607435412728
4724,1117,0,25,17,42,1,41,53,95,137,4724,439,TARRANT,439,2204724,8661,1567,1202,365,37,41,234,269,1146,896,250,24,23,155,177,Leigh Wambsganss,30.656934306569344,69.34306569343066,1057,5,337,103,445,5,67,18,90,535,83.17757009345794,16.822429906542055,-38.68613138686132,-66.35514018691589,27.66900880005457,13.834504400027289
4730,4035,5,135,192,332,8,132,169,309,641,4730,439,TARRANT,439,2204730,8662,4445,2517,1928,362,533,963,1465,3221,1902,1319,257,351,651,983,Taylor Rehmet,51.794071762870516,48.205928237129484,3318,32,695,312,1039,15,407,188,610,1649,63.00788356579745,36.99211643420255,3.5881435257410317,-26.0157671315949,29.60391065733593,14.801955328667965
4733,2552,3,72,104,179,3,42,59,104,283,4733,439,TARRANT,439,2204733,8663,4554,1795,2759,1100,866,754,1585,2942,1198,1744,735,531,449,963,Taylor Rehmet,63.25088339222616,36.74911660777385,2135,8,237,228,473,6,276,186,468,941,50.265674814027626,49.734325185972374,26.501766784452307,-0.5313496280552528,27.03311641250756,13.516558206253784
4736,2215,1,44,59,104,3,88,98,189,293,4736,439,TARRANT,439,2204736,8664,2695,2167,528,42,70,306,371,1990,1654,336,29,40,185,222,Leigh Wambsganss,35.49488054607509,64.50511945392492,1994,19,448,214,681,14,144,66,224,905,75.24861878453038,24.751381215469614,-29.010238907849832,-50.497237569060765,21.486998661210933,10.743499330605474
4737,1873,0,66,83,149,2,52,45,99,248,4737,439,TARRANT,439,2204737A,8665,2279,1180,1099,153,328,593,890,1659,934,725,104,208,395,590,Taylor Rehmet,60.08064516129033,39.91935483870967,1756,11,269,132,412,11,224,92,327,739,55.751014884979696,44.2489851150203,20.161290322580655,-11.5020297699594,31.663320092540054,15.83166004627003
4820,0,0,0,0,0,0,0,0,0,0,4820,439,TARRANT,439,2204820,8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
